"n_Acc","x","y","shoe","row_number","min_dist","horiz_dist"
1,-0.085,0.395,105,6121,0.0573488351136175,0.0603692342542494
1,-0.085,0.0316666666666667,105,6122,0.052704627669473,0.0566666666666667
1,-0.0716666666666667,0.278333333333333,105,6123,0.103333333333333,0.103333333333333
1,-0.0716666666666667,-0.218333333333333,105,6124,0.0590668171555644,0.0608276253029821
1,-0.0683333333333333,0.315,105,6125,0.0987139526330724,0.103333333333333
1,-0.065,0.401666666666667,105,6126,0.0703167436990965,0.0773160900316213
1,-0.055,0.348333333333333,105,6127,0.103494497975067,0.106666666666667
1,-0.0516666666666667,0.151666666666667,105,6128,0.117426099692057,0.12
1,-0.0383333333333333,0.00166666666666667,105,6129,0.0905538513813742,0.093392838174146
1,-0.00166666666666667,0.381666666666667,105,6130,0.122065556157337,0.13703203194063
1,-0.00166666666666667,0.311666666666667,105,6131,0.156524758424985,0.17
1,0.0283333333333333,0.255,105,6132,0.158113883008419,0.166666666666667
1,0.035,-0.0916666666666667,105,6133,0.114939597663778,0.116714276000077
1,0.055,0.368333333333333,105,6134,0.0806225774829857,0.0869226987360353
1,0.0716666666666667,0.0516666666666667,105,6135,0.119256958799989,0.126710518724988
1,0.0916666666666667,0.411666666666667,105,6136,0.029814239699997,0.0301846171271247
1,0.105,-0.418333333333333,105,6137,0.0433333333333333,0.0433333333333333
1,0.111666666666667,0.0183333333333333,105,6138,0.0686375342732464,0.0736357401145814
1,0.121666666666667,-0.298333333333333,105,6139,0.0328295260059868,0.033333333333333
1,0.128333333333333,-0.055,105,6140,0.0328295260059873,0.0333333333333337
1,0.131666666666667,-0.281666666666667,105,6141,0.0266666666666663,0.0266666666666663
1,0.155,0.005,105,6142,0.0240370085030933,0.0242670329642684
1,0.161666666666667,0.0716666666666667,105,6143,0.0412310562561763,0.043333333333333
1,0.185,0.171666666666667,105,6144,0.0266666666666667,0.0266666666666667
1,0.185,0.128333333333333,105,6145,0.0235702260395515,0.0235702260395515
1,0.188333333333333,0.175,105,6146,0.0233333333333337,0.0233333333333337
0,0.165,0.065,105,6147,0.0368178700572909,0.0368178700572909
0,-0.0716666666666667,-0.278333333333333,105,6148,0.0784573486395989,0.0800694143297621
0,-0.0883333333333333,0.321666666666667,105,6149,0.077817450199525,0.0800694143297621
0,-0.055,0.205,105,6150,0.120738468508499,0.123333333333333
0,-0.118333333333333,0.0916666666666667,105,6151,0.0390156663690657,0.0400000000000003
0,-0.015,0.451666666666667,105,6152,0.0700793201387618,0.0968962790249909
0,0.035,0.215,105,6153,0.164924225024706,0.170032676598091
0,-0.101666666666667,-0.218333333333333,105,6154,0.0314466037735215,0.0316227766016834
0,0.0483333333333333,-0.271666666666667,105,6155,0.109645894689324,0.11
0,-0.075,-0.495,105,6156,0.02,0.0438431547932197
0,-0.0683333333333333,0.411666666666667,105,6157,0.0620035841257941,0.0703167436990966
0,0.025,0.481666666666667,105,6158,0.0348010216963682,0.0412310562561765
0,0.0816666666666667,0.275,105,6159,0.101214843004593,0.106874796945876
0,-0.0483333333333333,0.315,105,6160,0.118133634311129,0.123333333333333
0,0.065,-0.161666666666667,105,6161,0.0766666666666667,0.0766666666666667
0,0.0516666666666667,-0.431666666666667,105,6162,0.0769559758707676,0.1
0,-0.075,0.151666666666667,105,6163,0.0942809041582064,0.0966666666666667
0,-0.0416666666666667,0.368333333333333,105,6164,0.10816653826392,0.113529242439509
0,-0.0183333333333333,0.421666666666667,105,6165,0.0943398113205658,0.113529242439509
0,0.0716666666666667,-0.0516666666666667,105,6166,0.0882546819658248,0.09
1,-0.145,0.285,106,6167,0.032829526005987,0.0333333333333334
1,-0.138333333333333,0.281666666666667,106,6168,0.0400000000000003,0.0400000000000003
1,-0.135,0.228333333333333,106,6169,0.0466666666666667,0.0466666666666667
1,-0.131666666666667,0.165,106,6170,0.0444722135470875,0.0466666666666664
1,-0.128333333333333,0.341666666666667,106,6171,0.0359010987142302,0.036666666666667
1,-0.125,0.321666666666667,106,6172,0.0444722135470877,0.0444722135470877
1,-0.118333333333333,0.191666666666667,106,6173,0.0600000000000003,0.0600000000000003
1,-0.118333333333333,0.0983333333333333,106,6174,0.0433333333333336,0.043461349368018
1,-0.118333333333333,-0.408333333333333,106,6175,0.036666666666667,0.036666666666667
1,-0.115,0.371666666666667,106,6176,0.0401386485959741,0.0401386485959743
1,-0.101666666666667,0.411666666666667,106,6177,0.0333333333333328,0.0348010216963681
1,-0.101666666666667,0.318333333333333,106,6178,0.0674948557710551,0.0699999999999997
1,-0.101666666666667,0.035,106,6179,0.040138648595974,0.040138648595974
1,-0.0983333333333333,0.065,106,6180,0.0517472489875335,0.053748384988657
1,-0.095,-0.218333333333333,106,6181,0.0477260702109211,0.0477260702109211
1,-0.085,0.431666666666667,106,6182,0.0360555127546397,0.0380058475033045
1,-0.0816666666666667,0.441666666666667,106,6183,0.032998316455372,0.0348010216963684
1,-0.0816666666666667,0.401666666666667,106,6184,0.0554777232569772,0.0575422550054401
1,-0.0816666666666667,0.221666666666667,106,6185,0.1,0.1
1,-0.0816666666666667,0.0116666666666667,106,6186,0.053437398472938,0.053437398472938
1,-0.0816666666666667,-0.315,106,6187,0.0666666666666666,0.0666666666666666
1,-0.0683333333333333,-0.0516666666666667,106,6188,0.0566666666666667,0.0566666666666667
1,-0.065,-0.481666666666667,106,6189,0.023333333333333,0.0608276253029821
1,-0.0616666666666667,0.158333333333333,106,6190,0.112447518622887,0.113382342344633
1,-0.0583333333333333,0.0616666666666667,106,6191,0.0885688683705762,0.093392838174146
1,-0.055,0.0916666666666667,106,6192,0.10137937550497,0.106666666666667
1,-0.0483333333333333,0.381666666666667,106,6193,0.0943398113205659,0.10354816378006
1,-0.0183333333333333,0.278333333333333,106,6194,0.157938103206429,0.16
1,-0.015,0.198333333333333,106,6195,0.163469331136523,0.163469331136523
1,-0.015,0.135,106,6196,0.152023390013218,0.156666666666667
1,-0.005,0.451666666666667,106,6197,0.0700793201387618,0.0938675189355248
1,-0.00166666666666667,0.345,106,6198,0.139602610609146,0.156808446484521
1,0.00166666666666667,0.285,106,6199,0.166966397151576,0.18
1,0.0116666666666667,0.121666666666667,106,6200,0.173076733143296,0.180123414481417
1,0.015,0.025,106,6201,0.150923085635624,0.156666666666667
1,0.0216666666666667,0.0783333333333333,106,6202,0.165898228508391,0.173333333333333
1,0.025,0.325,106,6203,0.128235893744476,0.143333333333333
1,0.0483333333333333,0.345,106,6204,0.098036274465685,0.106874796945876
1,0.055,0.371666666666667,106,6205,0.0777460252646039,0.0872416821886826
1,0.055,0.328333333333333,106,6206,0.10077477638554,0.11020183503211
1,0.085,0.0483333333333333,106,6207,0.0959745336592531,0.100221975855819
