"n_Acc","x","y","shoe","row_number","horiz_dist","distance_shape","new_x"
1,-0.0316666666666667,-0.348333333333333,204,10970,0.220100986922922,0.131666666666667,-0.0165606835707384
1,-0.0283333333333333,-0.151666666666667,204,10971,0.240092574738255,0.115,-0.0121386693137845
1,-0.0283333333333333,-0.158333333333333,204,10972,0.236760544761063,0.115,-0.0122912432258171
1,-0.0283333333333333,-0.168333333333333,204,10973,0.233357141642495,0.115,-0.0124510964093527
1,-0.015,0.0616666666666667,204,10974,0.223557101828096,0.135,-0.00848853370736878
1,0.0183333333333333,-0.115,204,10975,0.210105793457592,0.138333333333333,0.0111019121231024
1,0.0183333333333333,-0.255,204,10976,0.17,0.135,0.013141592920354
1,0.0216666666666667,0.265,204,10977,0.166666666666667,0.158333333333333,0.0182153392330383
1,0.0383333333333333,-0.421666666666667,204,10978,0.186696426199206,0.111666666666667,0.0190221753978126
1,0.045,0.321666666666667,204,10979,0.146666666666667,0.138333333333333,0.0324782608695652
1,0.045,0.241666666666667,204,10980,0.143333333333333,0.161666666666667,0.0386283185840709
1,0.0483333333333333,0.228333333333333,204,10981,0.14,0.165,0.0423451327433628
1,0.0483333333333333,-0.368333333333333,204,10982,0.146666666666667,0.125,0.0309829059829059
1,0.0516666666666667,0.0716666666666667,204,10983,0.153478192442951,0.165,0.0415560011447556
1,0.0516666666666667,-0.128333333333333,204,10984,0.173365381652611,0.138333333333333,0.031760908171096
1,0.0583333333333333,0.095,204,10985,0.143333333333333,0.168333333333333,0.0486914600550965
1,0.0616666666666667,0.425,204,10986,0.153369560937698,0.0816666666666667,0.0234198263577095
1,0.0616666666666667,0.375,204,10987,0.136666666666667,0.111666666666667,0.034719887955182
1,0.0716666666666667,-0.288333333333333,204,10988,0.113333333333333,0.131666666666667,0.0510060060060061
1,0.0816666666666667,0.391666666666667,204,10989,0.120046287369127,0.105,0.0425109038781832
1,0.085,0.458333333333333,204,10990,0.147007180474666,0.0583333333333333,0.0213714649830623
1,0.0983333333333333,0.331666666666667,204,10991,0.0933333333333334,0.135,0.0692608695652174
1,0.105,0.328333333333333,204,10992,0.0866666666666667,0.138333333333333,0.0757826086956522
1,0.105,0.035,204,10993,0.113382342344633,0.155,0.0745252561414335
1,0.111666666666667,-0.141666666666667,204,10994,0.103816076682649,0.138333333333333,0.0716865860445307
1,0.115,-0.095,204,10995,0.123513382090993,0.138333333333333,0.0666978648907184
1,0.121666666666667,-0.0616666666666667,204,10996,0.123333333333333,0.145,0.0720068027210886
1,0.131666666666667,0.065,204,10997,0.0769559758707677,0.161666666666667,0.102031643604033
1,0.135,-0.251666666666667,204,10998,0.0533333333333333,0.135,0.0967699115044248
1,0.138333333333333,0.045,204,10999,0.0769559758707683,0.158333333333333,0.101736485934902
1,0.178333333333333,-0.015,204,11000,0.0570574758954126,0.148333333333333,0.112378124976289
1,0.205,-0.165,204,11001,0.00333333333333335,0.135,0.13284
0,-0.0283333333333333,0.148333333333333,204,11002,0.22,0.148333333333333,-0.016923937360179
0,0.138333333333333,0.0783333333333333,204,11003,0.066666666666667,0.165,0.111341463414634
0,-0.0783333333333333,0.351666666666667,204,11004,0.270020575347715,0.141666666666667,-0.0318561725465891
0,0.035,0.481666666666667,204,11005,0.226764684689266,0.015,0.00200561813990766
0,-0.0283333333333333,-0.0716666666666667,204,11006,0.273333333333333,0.118333333333333,-0.0111141804788214
0,-0.045,-0.428333333333333,204,11007,0.270185121722126,0.105,-0.0149911898575138
0,0.055,0.245,204,11008,0.133333333333333,0.161666666666667,0.0472123893805311
0,0.0483333333333333,0.158333333333333,204,11009,0.143333333333333,0.171666666666667,0.0432898550724638
0,0.101666666666667,0.201666666666667,204,11010,0.0866666666666663,0.168333333333333,0.0908702064896758
0,0.0383333333333333,-0.231666666666667,204,11011,0.15,0.135,0.0274778761061947
0,-0.065,0.128333333333333,204,11012,0.26,0.148333333333333,-0.0296666666666667
0,0.101666666666667,-0.328333333333333,204,11013,0.0839311887467608,0.131666666666667,0.0721242768742827
0,-0.0516666666666667,-0.455,204,11014,0.300074064931384,0.085,-0.0124855220682409
0,0.125,0.208333333333333,204,11015,0.0633333333333333,0.168333333333333,0.111725663716814
0,0.0883333333333333,0.435,204,11016,0.130170827931778,0.0783333333333333,0.0316673348662183
0,-0.0183333333333333,0.181666666666667,204,11017,0.206666666666667,0.151666666666667,-0.012358024691358
0,0.0583333333333333,0.318333333333333,204,11018,0.133333333333333,0.141666666666667,0.0431159420289856
0,-0.138333333333333,0.235,204,11019,0.326666666666666,0.151666666666667,-0.0451194743130227
0,0.055,0.331666666666667,204,11020,0.136666666666667,0.135,0.0387391304347825
0,0.065,-0.491666666666667,204,11021,0.210105793457592,0.005,0.00118136370708638
1,0.0383333333333333,-0.00833333333333333,205,11022,0.146666666666667,0.148333333333333,0.0307357357357357
1,0.045,0.00166666666666667,205,11023,0.14,0.151666666666667,0.0368918918918919
1,0.0816666666666667,-0.131666666666667,205,11024,0.103333333333333,0.138333333333333,0.0610660660660662
0,-0.0283333333333333,0.105,205,11025,0.196666666666667,0.145,-0.0182592592592592
0,-0.101666666666667,-0.378333333333333,205,11026,0.286666666666667,0.128333333333333,-0.0335979971387697
0,0.155,-0.231666666666667,205,11027,0.02,0.135,0.119571428571429
0,-0.015,0.471666666666667,205,11028,0.250022221234656,0.0683333333333333,-0.00386760021565303
0,0.055,-0.398333333333333,205,11029,0.13,0.118333333333333,0.0351801801801802
